Repo Name,Function Name,original_code,Description,Mutant Index,Mutant Code,Test Case,Test Result,Passed Count,Failed Count,Failed Tests,Failure Reasons
phantom-types,all_of,"def all_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""Create a new predicate that succeeds when all of the given predicates succeed.""""""
    predicates = tuple(predicates)

    @bind_name(all_of, *predicates)
    def check(value: T_contra) -> bool:
        return all((p(value) for p in predicates))
    return check",The goal of the `all_of` function is to create a new predicate that will succeed only if all of the given predicates also succeed when applied to a value. This function takes a collection of predicates as input and returns a new predicate that combines their individual results. This can be useful for checking multiple conditions at once before allowing a certain operation to proceed.,2,"def all_of(predicates):
    def combined_predicates(value):
        return all(predicate(value) for predicate in predicates)
    return combined_predicates",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,all_of,"def all_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""Create a new predicate that succeeds when all of the given predicates succeed.""""""
    predicates = tuple(predicates)

    @bind_name(all_of, *predicates)
    def check(value: T_contra) -> bool:
        return all((p(value) for p in predicates))
    return check",The goal of the `all_of` function is to create a new predicate that will succeed only if all of the given predicates also succeed when applied to a value. This function takes a collection of predicates as input and returns a new predicate that combines their individual results. This can be useful for checking multiple conditions at once before allowing a certain operation to proceed.,3,"def all_of(predicates):
    def new_predicate(value):
        return all(pred(value) for pred in predicates)
    return new_predicate",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,any_of,"def any_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""
    Create a new predicate that succeeds when at least one of the given predicates
    succeed.
    """"""
    predicates = tuple(predicates)

    @bind_name(any_of, *predicates)
    def check(value: T_contra) -> bool:
        return any((p(value) for p in predicates))
    return check",The goal of this function is to create a new predicate that will return true if at least one of the given predicates also returns true when applied to a value. This allows for a more flexible way to combine multiple predicates and check if any of them are satisfied.,1,"def any_of(predicates):
    def new_predicate(value):
        return any(pred(value) for pred in predicates)
    return new_predicate",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,any_of,"def any_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""
    Create a new predicate that succeeds when at least one of the given predicates
    succeed.
    """"""
    predicates = tuple(predicates)

    @bind_name(any_of, *predicates)
    def check(value: T_contra) -> bool:
        return any((p(value) for p in predicates))
    return check",The goal of this function is to create a new predicate that will return true if at least one of the given predicates also returns true when applied to a value. This allows for a more flexible way to combine multiple predicates and check if any of them are satisfied.,2,"def any_of(predicates):
    def new_predicate(value):
        return any(pred(value) for pred in predicates)
    return new_predicate",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,any_of,"def any_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""
    Create a new predicate that succeeds when at least one of the given predicates
    succeed.
    """"""
    predicates = tuple(predicates)

    @bind_name(any_of, *predicates)
    def check(value: T_contra) -> bool:
        return any((p(value) for p in predicates))
    return check",The goal of this function is to create a new predicate that will return true if at least one of the given predicates also returns true when applied to a value. This allows for a more flexible way to combine multiple predicates and check if any of them are satisfied.,3,"def any_of(predicates):
    def new_predicate(value):
        return any(predicate(value) for predicate in predicates)
    return new_predicate",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,one_of,"def one_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""
    Create a new predicate that succeeds when exactly one of the given predicates
    succeed.
    """"""
    predicates = tuple(predicates)

    @bind_name(one_of, *predicates)
    def check(value: T_contra) -> bool:
        return sum((p(value) for p in predicates)) == 1
    return check",The goal of the `one_of` function is to create a new predicate that will only succeed if exactly one of the given predicates succeeds. This function takes a collection of predicates as input and returns a new predicate that checks if only one of the input predicates returns True for a given value. This can be useful in scenarios where you want to ensure that only one condition is met out of multiple possible conditions.,1,"def one_of(predicates):
    def new_predicate(value):
        true_count = sum(1 for predicate in predicates if predicate(value))
        return true_count == 1
    
    return new_predicate",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,one_of,"def one_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""
    Create a new predicate that succeeds when exactly one of the given predicates
    succeed.
    """"""
    predicates = tuple(predicates)

    @bind_name(one_of, *predicates)
    def check(value: T_contra) -> bool:
        return sum((p(value) for p in predicates)) == 1
    return check",The goal of the `one_of` function is to create a new predicate that will only succeed if exactly one of the given predicates succeeds. This function takes a collection of predicates as input and returns a new predicate that checks if only one of the input predicates returns True for a given value. This can be useful in scenarios where you want to ensure that only one condition is met out of multiple possible conditions.,2,"def one_of(predicates):
    def new_predicate(value):
        count = 0
        for predicate in predicates:
            if predicate(value):
                count += 1
            if count > 1:
                return False
        return count == 1

    return new_predicate",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,one_of,"def one_of(predicates: Iterable[Predicate[T_contra]]) -> Predicate[T_contra]:
    """"""
    Create a new predicate that succeeds when exactly one of the given predicates
    succeed.
    """"""
    predicates = tuple(predicates)

    @bind_name(one_of, *predicates)
    def check(value: T_contra) -> bool:
        return sum((p(value) for p in predicates)) == 1
    return check",The goal of the `one_of` function is to create a new predicate that will only succeed if exactly one of the given predicates succeeds. This function takes a collection of predicates as input and returns a new predicate that checks if only one of the input predicates returns True for a given value. This can be useful in scenarios where you want to ensure that only one condition is met out of multiple possible conditions.,3,"def one_of(predicates):
    def new_predicate(value):
        true_count = 0
        for predicate in predicates:
            if predicate(value):
                true_count += 1
            if true_count > 1:
                return False
        return true_count == 1
    return new_predicate",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,_explode_partial,"def _explode_partial(obj: partial) -> str:
    positional_args = ', '.join(map(repr, obj.args))
    keyword_args = ', '.join((f'{name}={value!r}' for name, value in obj.keywords.items()))
    args = ', '.join((positional_args, keyword_args))
    return f'{obj.func.__qualname__}({args})'","The goal of the function `_explode_partial` is to take a `functools.partial` object and return a string representation of it, including its function name, positional arguments, and keyword arguments. This function is designed to provide a readable summary of the partial object without delving into the specific implementation details.",1,"def _explode_partial(obj):
    func_name = obj.func.__name__
    args = obj.args
    kwargs = obj.keywords
    return f""{func_name}({', '.join(map(repr, args))}, {', '.join(f'{key}={value}' for key, value in kwargs.items())})""",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,_explode_partial,"def _explode_partial(obj: partial) -> str:
    positional_args = ', '.join(map(repr, obj.args))
    keyword_args = ', '.join((f'{name}={value!r}' for name, value in obj.keywords.items()))
    args = ', '.join((positional_args, keyword_args))
    return f'{obj.func.__qualname__}({args})'","The goal of the function `_explode_partial` is to take a `functools.partial` object and return a string representation of it, including its function name, positional arguments, and keyword arguments. This function is designed to provide a readable summary of the partial object without delving into the specific implementation details.",2,"def _explode_partial(obj):
    func_name = obj.func.__name__
    args = obj.args
    kwargs = obj.keywords
    
    result = f""Function: {func_name}, Args: {args}, Kwargs: {kwargs}""
    return result",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
phantom-types,_explode_partial,"def _explode_partial(obj: partial) -> str:
    positional_args = ', '.join(map(repr, obj.args))
    keyword_args = ', '.join((f'{name}={value!r}' for name, value in obj.keywords.items()))
    args = ', '.join((positional_args, keyword_args))
    return f'{obj.func.__qualname__}({args})'","The goal of the function `_explode_partial` is to take a `functools.partial` object and return a string representation of it, including its function name, positional arguments, and keyword arguments. This function is designed to provide a readable summary of the partial object without delving into the specific implementation details.",3,"def _explode_partial(obj):
    func_name = obj.func.__name__
    args = obj.args
    kwargs = obj.keywords
    
    arg_list = ', '.join([repr(arg) for arg in args])
    kwarg_list = ', '.join([f'{key}={repr(value)}' for key, value in kwargs.items()])
    
    return f""{func_name}({arg_list}, {kwarg_list})""",N/A,Execution error: '>' not supported between instances of 'str' and 'int',0,0,[],[]
